node_type_from,node_id_from,edge_type,node_type_to,node_id_to,attributes
trial,NCT05676684,PRESPECIFIES,outcome_specified,Health-related quality of life (HR-QoL),"{""time_frame"": ""Visit 1 Day 0 / Visit 2 Day 84 [Day 77 to Day 91] / Visit 3 Day 175 [Day 168 to Day 182]""}"
trial,NCT05715697,TESTS,intervention_class,Other,{}
trial,NCT05715697,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT05715697,PRESPECIFIES,outcome_specified,Change from baseline E/E' at 12 months,"{""time_frame"": ""12 months after treatment""}"
trial,NCT05715697,PRESPECIFIES,outcome_specified,Number of participants with adverse events,"{""time_frame"": ""1 year""}"
trial,NCT05726474,TESTS,intervention_class,Other,{}
trial,NCT05726474,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT05726474,PRESPECIFIES,outcome_specified,Exercise capacity,"{""time_frame"": ""Change from Baseline exercise capacity at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,E velocity,"{""time_frame"": ""Change from Baseline E velocity at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,Endothelial function,"{""time_frame"": ""Change from Baseline endothelial function at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,Arterial stiffness,"{""time_frame"": ""Change from Baseline arterial stiffness at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,A velocity,"{""time_frame"": ""Change from Baseline A velocity at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,E/A ratio,"{""time_frame"": ""Change from Baseline E/A ratio at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,e' velocity,"{""time_frame"": ""Change from Baseline e' velocity in m/s at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,E/e' ratio,"{""time_frame"": ""Change from Baseline E/e' ratio at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,ejection fraction,"{""time_frame"": ""Change from Baseline ejection fraction at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,left ventricular volume index,"{""time_frame"": ""Change from Baseline left ventricular volume index at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,end-diastolic volume,"{""time_frame"": ""Change from Baseline end-diastolic volume at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,left ventricular mass,"{""time_frame"": ""Change from Baseline left ventricular mass at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,left atrial diameter,"{""time_frame"": ""Change from Baseline left atrial diameter at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,isovolume relaxation time,"{""time_frame"": ""Change from Baseline isovolume relaxation time at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,deceleration time,"{""time_frame"": ""Change from Baseline deceleration time at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,left atrial volume index,"{""time_frame"": ""Change from Baseline left atrial volume index at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,Sociodemographic variables,"{""time_frame"": ""Baseline""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,Patient's medical history,"{""time_frame"": ""Baseline""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,Weight,"{""time_frame"": ""Change from Baseline weight at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,Muscular strength,"{""time_frame"": ""Change from Baseline Muscular strength at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,Spirometry,"{""time_frame"": ""Change from Baseline spirometry at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,Glucose,"{""time_frame"": ""Change from Baseline Glucose at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,Physical activity,"{""time_frame"": ""Change from Baseline phisical activity at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,HQoL,"{""time_frame"": ""Change from Baseline HQoL at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,Adherence to the Mediterranean diet,"{""time_frame"": ""Change from Baseline Adherence to the Mediterranean diet at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,height,"{""time_frame"": ""Change from Baseline height at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,BMI,"{""time_frame"": ""Change from Baseline BMI at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,waist circumference,"{""time_frame"": ""Change from Baseline waist circumference at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,body fat,"{""time_frame"": ""Change from Baseline body fat at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,blood pressure,"{""time_frame"": ""Change from Baseline blood pressure at 3 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,total cholesterol,"{""time_frame"": ""Change from Baseline total cholesterol at 6 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,triglycerides,"{""time_frame"": ""Change from Baseline triglycerides at 6 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,HDL-cholesterol,"{""time_frame"": ""Change from Baseline HDL-cholesterol at 6 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,LDL-cholesterol,"{""time_frame"": ""Change from Baseline LDL-cholesterol at 6 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,apolipoproteins A1 and B,"{""time_frame"": ""Change from Baseline apolipoproteins A1 and B at 6 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,insulin,"{""time_frame"": ""Change from Baseline insulin at 6 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,ultra-sensitive C-reactive protein,"{""time_frame"": ""Change from Baseline ultra-sensitive C-reactive protein at 6 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,N-terminal pro-B-type natriuretic peptide (NT-proBNP),"{""time_frame"": ""Change from Baseline N-terminal pro-B-type natriuretic peptide (NT-proBNP) at 6 months""}"
trial,NCT05726474,PRESPECIFIES,outcome_specified,HbA1c,"{""time_frame"": ""Change from Baseline HbA1c at 6 months""}"
trial,NCT05789147,TESTS,intervention_class,Other,{}
trial,NCT05789147,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT05789147,PRESPECIFIES,outcome_specified,Heart Rate,"{""time_frame"": ""6 months""}"
trial,NCT05789147,PRESPECIFIES,outcome_specified,Baroreflex Sensitivity,"{""time_frame"": ""6 months""}"
trial,NCT05847244,TESTS,intervention_class,Other,{}
trial,NCT05847244,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT05847244,PRESPECIFIES,outcome_specified,"The change in the mean early diastolic mitral annular velocity (mean e'), at 3 and 6 months","{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT05847244,PRESPECIFIES,outcome_specified,HRQOL (MLFHQ) adverse effects of metformin hospitalization rate Change in N-terminal pro-BNP (NT-proBNP) and Change in body weight,"{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT05847244,PRESPECIFIES,outcome_specified,adverse effects of metformin,"{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT05847244,PRESPECIFIES,outcome_specified,hospitalization rate,"{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT05847244,PRESPECIFIES,outcome_specified,Change in N-terminal pro-BNP (NT-proBNP),"{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT05847244,PRESPECIFIES,outcome_specified,Change in body weight,"{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT05884346,TESTS,intervention_class,Other,{}
trial,NCT05884346,PRESPECIFIES,outcome_specified,Digital vascular remodeling by ultrahigh-frequency ultrasound,"{""time_frame"": ""Day 1""}"
trial,NCT05884346,PRESPECIFIES,outcome_specified,Radial vascular remodeling by echo-tracking,"{""time_frame"": ""Day 1""}"
trial,NCT05884346,PRESPECIFIES,outcome_specified,Carotid vascular remodeling by echo-tracking,"{""time_frame"": ""Day 1""}"
trial,NCT05884346,PRESPECIFIES,outcome_specified,Endothelial dysfunction,"{""time_frame"": ""Day 1""}"
trial,NCT05884346,PRESPECIFIES,outcome_specified,Pulse wave velocity,"{""time_frame"": ""Day 1""}"
trial,NCT05884346,PRESPECIFIES,outcome_specified,Retinal microvascularization,"{""time_frame"": ""Day 1""}"
trial,NCT05884346,PRESPECIFIES,outcome_specified,Calcium score,"{""time_frame"": ""Day 1""}"
trial,NCT05991128,TESTS,intervention_class,Other,{}
trial,NCT05991128,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change in 6-minute walking distance,"{""time_frame"": ""Up to 3 days""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in 6-minute walking distance,"{""time_frame"": ""At 2 weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in the KCCQ Clinical Summary Score,"{""time_frame"": ""At 2 weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in the EQ-5D-5L Questionnaire Indexed Value,"{""time_frame"": ""At 3 days, 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in NYHA Functional Class,"{""time_frame"": ""At 3 days, 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in PGA quality of life questionnaire,"{""time_frame"": ""At 3 days, 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in Concentration of hemoglobin (Hb),"{""time_frame"": ""At 3 days, 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in proportion of reticulocyte (Ret%),"{""time_frame"": ""At 3 days, 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in Concentration of ferritin,"{""time_frame"": ""At 3 days, 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in Concentration of transferrin saturation,"{""time_frame"": ""At 3 days, 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in Concentration of serum transferrin receptors (sTfR),"{""time_frame"": ""At 3 days, 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in Concentration of N-terminal Pro-brain Natriuretic Peptide (NT-proBNP),"{""time_frame"": ""At 3 days, 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in Left Ventricular Diastolic Function,"{""time_frame"": ""At 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in Left Atrial Diameter,"{""time_frame"": ""At 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Change From Baseline in Urine Albumin-to-Creatinine Ratio (UACR),"{""time_frame"": ""At 3 days, 2weeks, 4weeks after IV iron injection""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,A rise of high-sensitivity C-reaction protein (hs-CRP) levels from baseline,"{""time_frame"": ""Up to 4 weeks""}"
trial,NCT05991128,PRESPECIFIES,outcome_specified,Adverse Event after IV iron injection,"{""time_frame"": ""Up to 4 weeks""}"
trial,NCT06036186,TESTS,intervention_class,Other,{}
trial,NCT06036186,PRESPECIFIES,outcome_specified,Modified Bruce Protocol treadmill total exercise time,"{""time_frame"": ""At Screening Day, Day 7, Day 28, Day 49""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Absence of Related Serious Adverse events,"{""time_frame"": ""From screening to end of study- Day 49""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,NYHA class position,"{""time_frame"": ""At Screening Day, Day 7, Day 28 and Day 49""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Change from baseline of the total distance in 6 minutes,"{""time_frame"": ""At Screening Day, Day 7, Day 28, Day 49""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Changes in The Minnesota Living with Heart Failure Questionnaire administered,"{""time_frame"": ""At Screening Day, Day 7, Day 28, Day 49""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Quality of life questions for measuring changes in sense of well-being during intervals of perceived changes in RA pacing,"{""time_frame"": ""Every 12 hours throughout the 21 day treatment duration.""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Systolic blood pressure change from baseline,"{""time_frame"": ""after 21 days or less of treatment""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Proportion of subjects with a Systolic blood pressure drop,"{""time_frame"": ""at the end of 21 days""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Duration of response of Systolic blood pressure after lowering,"{""time_frame"": ""at the end of 21 days""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Drop in diastolic blood pressure change from baseline,"{""time_frame"": ""after 21 days or less of treatment""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Proportion of subjects with a diastolic blood pressure drop,"{""time_frame"": ""at the end of 21 days""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Duration of response of diastolic blood pressure after lowering,"{""time_frame"": ""at the end of 21 days""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Reduction in the number of antihypertensive medications,"{""time_frame"": ""at the end of 21 days""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Reduction in atrial fibrillation,"{""time_frame"": ""every 12 hour visit on screening, first 7 days, randomization to 21-day period, in final 21 days, for total of 7 weeks""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Rate of intolerance to increases in right atrial pacing,"{""time_frame"": ""every 12 hour visit on screening, first 7 days, randomization to 21-day period, in final 21 days, for total of 7 weeks""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Feasibility of real-time closed loop programming of a pacemaker atrial rate based on controlled algorithm.,"{""time_frame"": ""every 12 hour visit on screening, first 7 days, randomization to 21-day period, and in final 21 days, for total of 7 weeks""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Feasibility of subject's real-time subjective inputs as a moderator of pacemaker atrial rate function and PressurePace™,"{""time_frame"": ""every 12 hour visit on screening, first 7 days, randomization to 21-day period, and in final 21 days, for total of 7 weeks""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Real-time closed-loop performance of commands to regulate atrial rate pacing parameters.,"{""time_frame"": ""every 12 hour visit on screening, first 7 days, randomization to 21-day period, and in final 21 days, for total of 7 weeks""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Subject's report of changes in sense of well-being during intervals of increased right atrial pacing.,"{""time_frame"": ""every 12 hour visit on screening, first 7 days, randomization to 21-day period, and in final 21 days, for total of 7 weeks""}"
trial,NCT06036186,PRESPECIFIES,outcome_specified,Subjective inputs by the subject on how he/she is feeling,"{""time_frame"": ""every 12 hour visit on screening, first 7 days, randomization to 21-day period, and in final 21 days, for total of 7 weeks""}"
trial,NCT06080802,TESTS,intervention_class,Other,{}
trial,NCT06080802,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06080802,PRESPECIFIES,outcome_specified,Hospitalization rate,"{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT06080802,PRESPECIFIES,outcome_specified,HRQOL using Minnesota Living with Heart Failure Questionnaire for quality-of-life evaluation (MLFHQ),"{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT06080802,PRESPECIFIES,outcome_specified,"The change in the mean early diastolic mitral annular velocity (mean e'), at 3 and 6 months","{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT06080802,PRESPECIFIES,outcome_specified,adverse drug effects,"{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT06080802,PRESPECIFIES,outcome_specified,Change in N-terminal pro-BNP (NT-proBNP),"{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT06080802,PRESPECIFIES,outcome_specified,Neutrophil/lymphocyte ratio -AMPK pathway,"{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT06080802,PRESPECIFIES,outcome_specified,Inflammatory and oxidative stress,"{""time_frame"": ""baseline, 3 and 6 months""}"
trial,NCT06080802,PRESPECIFIES,outcome_specified,Change in body weight,"{""time_frame"": ""baseline, 3 , 6 months""}"
trial,NCT06401343,TESTS,intervention_class,SGLT2 inhibitors,{}
trial,NCT06401343,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06401343,PRESPECIFIES,outcome_specified,VO2max on cardiopulmonary exercise tesing,"{""time_frame"": ""12 months""}"
trial,NCT06401343,PRESPECIFIES,outcome_specified,NT-ProBNP,"{""time_frame"": ""12 months""}"
trial,NCT06401343,PRESPECIFIES,outcome_specified,NYHA heart failure classification,"{""time_frame"": ""12 months""}"
trial,NCT06401343,PRESPECIFIES,outcome_specified,KCCQ-CSS,"{""time_frame"": ""12 months""}"
trial,NCT06401343,PRESPECIFIES,outcome_specified,HCMSQ-(SoB),"{""time_frame"": ""12 months""}"
trial,NCT06401343,PRESPECIFIES,outcome_specified,E/A,"{""time_frame"": ""12 months""}"
